X:Pos_TX-Body2-rev_clearance_joint(m),X:Pos_TY-Body2-rev_clearance_joint(m),X:Pos_TZ-Body2-rev_clearance_joint(m),X:Vel_TX-Body2-rev_clearance_joint(m/s),X:Vel_TY-Body2-rev_clearance_joint(m/s),X:Vel_TZ-Body2-rev_clearance_joint(m/s),X:Acc_TX-Body2-rev_clearance_joint(m/s^2),X:Acc_TY-Body2-rev_clearance_joint(m/s^2),X:Acc_TZ-Body2-rev_clearance_joint(m/s^2),Y:Pos_TX-Body2-rev_clearance_joint(m),Y:Pos_TY-Body2-rev_clearance_joint(m),Y:Pos_TZ-Body2-rev_clearance_joint(m),Y:Vel_TX-Body2-rev_clearance_joint(m/s),Y:Vel_TY-Body2-rev_clearance_joint(m/s),Y:Vel_TZ-Body2-rev_clearance_joint(m/s),Y:Acc_TX-Body2-rev_clearance_joint(m/s^2),Y:Acc_TY-Body2-rev_clearance_joint(m/s^2),Y:Acc_TZ-Body2-rev_clearance_joint(m/s^2)
0.0048530000,0.0048530000,0.0048530000,0.0048530000,0.0048530000,0.0048530000,0.0048530000,0.0048530000,0.0048530000,1.6438863e-06,-3.1922368e-05,2.6598360,3.8303861e-34,-0.047591672,-5.3448712e-38,1.0141735e-47,-9.8066500,-7.3054757e-48
0.0051090000,0.0051090000,0.0051090000,0.0051090000,0.0051090000,0.0051090000,0.0051090000,0.0051090000,0.0051090000,1.6438863e-06,-4.4427180e-05,2.6598360,3.8303861e-34,-0.050102175,-5.3448712e-38,-3.9568270e-48,-9.8066500,-5.0075695e-48
0.0053650000,0.0053650000,0.0053650000,0.0053650000,0.0053650000,0.0053650000,0.0053650000,0.0053650000,0.0053650000,1.6438863e-06,-5.7574681e-05,2.6598360,3.8303861e-34,-0.052612677,-5.3448712e-38,4.7219696e-48,-9.8066500,-3.4375663e-48
0.0056210000,0.0056210000,0.0056210000,0.0056210000,0.0056210000,0.0056210000,0.0056210000,0.0056210000,0.0056210000,1.6438863e-06,-7.1364871e-05,2.6598360,3.8303861e-34,-0.055123180,-5.3448712e-38,1.3007383e-47,-9.8066500,-2.3424422e-48
0.0061330000,0.0061330000,0.0061330000,0.0061330000,0.0061330000,0.0061330000,0.0061330000,0.0061330000,0.0061330000,1.6438863e-06,-0.00010087332,2.6598360,3.8303861e-34,-0.060144184,-5.3448712e-38,4.3701002e-48,-9.8066500,-1.5608888e-48
0.0066450000,0.0066450000,0.0066450000,0.0066450000,0.0066450000,0.0066450000,0.0066450000,0.0066450000,0.0066450000,1.6438863e-06,-0.00013295252,2.6598360,3.8303861e-34,-0.065165189,-5.3448712e-38,-6.1728078e-48,-9.8066500,-1.0424349e-48
0.0071570000,0.0071570000,0.0071570000,0.0071570000,0.0071570000,0.0071570000,0.0071570000,0.0071570000,0.0071570000,1.6438863e-06,-0.00016760247,2.6598360,3.8303861e-34,-0.070186194,-5.3448712e-38,2.3514507e-48,-9.8066500,-6.9222106e-49
0.0076690000,0.0076690000,0.0076690000,0.0076690000,0.0076690000,0.0076690000,0.0076690000,0.0076690000,0.0076690000,1.6438863e-06,-0.00020482318,2.6598360,3.8303861e-34,-0.075207199,-5.3448712e-38,-2.0832437e-47,-9.8066500,-4.7207865e-49
0.0081810000,0.0081810000,0.0081810000,0.0081810000,0.0081810000,0.0081810000,0.0081810000,0.0081810000,0.0081810000,1.6438863e-06,-0.00024461464,2.6598360,3.8303861e-34,-0.080228204,-5.3448712e-38,3.3454993e-49,-9.8066500,-3.1265442e-49
0.0086930000,0.0086930000,0.0086930000,0.0086930000,0.0086930000,0.0086930000,0.0086930000,0.0086930000,0.0086930000,1.6438863e-06,-0.00028697686,2.6598360,3.8303861e-34,-0.085249208,-5.3448712e-38,2.6288191e-47,-9.8066500,-2.0969501e-49
0.0092050000,0.0092050000,0.0092050000,0.0092050000,0.0092050000,0.0092050000,0.0092050000,0.0092050000,0.0092050000,1.6438863e-06,-0.00033190983,2.6598360,3.8303861e-34,-0.090270213,-5.3448712e-38,5.3663831e-48,-9.8066500,-1.2418159e-49
0.0097170000,0.0097170000,0.0097170000,0.0097170000,0.0097170000,0.0097170000,0.0097170000,0.0097170000,0.0097170000,1.6438863e-06,-0.00037941356,2.6598360,3.8303861e-34,-0.095291218,-5.3448712e-38,4.5995671e-48,-9.8066500,-9.7444489e-50
0.010229000,0.010229000,0.010229000,0.010229000,0.010229000,0.010229000,0.010229000,0.010229000,0.010229000,1.6438863e-06,-0.00042948804,2.6598360,3.8303861e-34,-0.10031222,-5.3448712e-38,-3.8366150e-47,-9.8066500,-6.7691315e-50
0.010741000,0.010741000,0.010741000,0.010741000,0.010741000,0.010741000,0.010741000,0.010741000,0.010741000,1.6438863e-06,-0.00048213327,2.6598360,3.8303861e-34,-0.10533323,-5.3448712e-38,-1.7216886e-47,-9.8066500,-6.1258270e-50
0.011253000,0.011253000,0.011253000,0.011253000,0.011253000,0.011253000,0.011253000,0.011253000,0.011253000,1.6438863e-06,-0.00053734926,2.6598360,3.8303861e-34,-0.11035423,-5.3448712e-38,5.5173409e-48,-9.8066500,-2.0747905e-50
0.012253000,0.012253000,0.012253000,0.012253000,0.012253000,0.012253000,0.012253000,0.012253000,0.012253000,1.6438863e-06,-0.00065260682,2.6598360,3.8303861e-34,-0.12016088,-5.3448712e-38,-1.1887734e-47,-9.8066500,-7.5954359e-51
0.013253000,0.013253000,0.013253000,0.013253000,0.013253000,0.013253000,0.013253000,0.013253000,0.013253000,1.6438863e-06,-0.00077767103,2.6598360,3.8303861e-34,-0.12996753,-5.3448712e-38,-1.6751625e-47,-9.8066500,-9.2363350e-51
0.014253000,0.014253000,0.014253000,0.014253000,0.014253000,0.014253000,0.014253000,0.014253000,0.014253000,1.6438863e-06,-0.00091254189,2.6598360,3.8303861e-34,-0.13977418,-5.3448712e-38,9.8144755e-48,-9.8066500,-3.0173177e-51
0.015253000,0.015253000,0.015253000,0.015253000,0.015253000,0.015253000,0.015253000,0.015253000,0.015253000,1.6438863e-06,-0.0010572194,2.6598360,3.8303861e-34,-0.14958083,-5.3448712e-38,-4.0556914e-47,-9.8066500,1.1956757e-50
0.016253000,0.016253000,0.016253000,0.016253000,0.016253000,0.016253000,0.016253000,0.016253000,0.016253000,1.6438863e-06,-0.0012117036,2.6598360,3.8303861e-34,-0.15938748,-5.3448712e-38,8.6212757e-48,-9.8066500,-6.4859817e-51
0.017253000,0.017253000,0.017253000,0.017253000,0.017253000,0.017253000,0.017253000,0.017253000,0.017253000,1.6438863e-06,-0.0013759944,2.6598360,3.8303861e-34,-0.16919413,-5.3448712e-38,4.1379435e-47,-9.8066500,-2.5837493e-50
0.018253000,0.018253000,0.018253000,0.018253000,0.018253000,0.018253000,0.018253000,0.018253000,0.018253000,1.6438863e-06,-0.0015500918,2.6598360,3.8303861e-34,-0.17900078,-5.3448712e-38,4.5034242e-47,-9.8066500,-2.4447970e-50
0.019253000,0.019253000,0.019253000,0.019253000,0.019253000,0.019253000,0.019253000,0.019253000,0.019253000,1.6438863e-06,-0.0017339959,2.6598360,3.8303861e-34,-0.18880743,-5.3448712e-38,-2.9089693e-47,-9.8066500,-2.3499147e-50
0.020253000,0.020253000,0.020253000,0.020253000,0.020253000,0.020253000,0.020253000,0.020253000,0.020253000,1.6438863e-06,-0.0019277067,2.6598360,3.8303861e-34,-0.19861408,-5.3448712e-38,-2.9159478e-47,-9.8066500,-2.2840837e-50
0.021253000,0.021253000,0.021253000,0.021253000,0.021253000,0.021253000,0.021253000,0.021253000,0.021253000,1.6438863e-06,-0.0021312241,2.6598360,3.8303861e-34,-0.20842073,-5.3448712e-38,-2.2451268e-47,-9.8066500,-4.3774404e-50
0.022253000,0.022253000,0.022253000,0.022253000,0.022253000,0.022253000,0.022253000,0.022253000,0.022253000,1.6438863e-06,-0.0023445481,2.6598360,3.8303861e-34,-0.21822738,-5.3448712e-38,-1.0956808e-46,-9.8066500,-4.3463362e-50
0.023253000,0.023253000,0.023253000,0.023253000,0.023253000,0.023253000,0.023253000,0.023253000,0.023253000,1.6438863e-06,-0.0025676789,2.6598360,3.8303861e-34,-0.22803403,-5.3448712e-38,-1.0951835e-46,-9.8066500,-4.3249285e-50
0.024253000,0.024253000,0.024253000,0.024253000,0.024253000,0.024253000,0.024253000,0.024253000,0.024253000,1.6438863e-06,-0.0028006162,2.6598360,3.8303861e-34,-0.23784068,-5.3448712e-38,-4.7678246e-47,-9.8066500,-2.1731098e-50
0.025253000,0.025253000,0.025253000,0.025253000,0.025253000,0.025253000,0.025253000,0.025253000,0.025253000,1.6438863e-06,-0.0030433602,2.6598360,3.8303861e-34,-0.24764733,-5.3448712e-38,5.5704578e-48,-9.8066500,-2.1635680e-50
0.026253000,0.026253000,0.026253000,0.026253000,0.026253000,0.026253000,0.026253000,0.026253000,0.026253000,1.6438863e-06,-0.0032959109,2.6598360,3.8303861e-34,-0.25745398,-5.3448712e-38,-3.6469851e-48,-9.8066500,-1.7819586e-52
0.027253000,0.027253000,0.027253000,0.027253000,0.027253000,0.027253000,0.027253000,0.027253000,0.027253000,1.6438863e-06,-0.0035582682,2.6598360,3.8303861e-34,-0.26726063,-5.3448712e-38,-6.6739217e-47,-9.8066500,-1.1833775e-52
0.028253000,0.028253000,0.028253000,0.028253000,0.028253000,0.028253000,0.028253000,0.028253000,0.028253000,1.6438863e-06,-0.0038304321,2.6598360,3.8303861e-34,-0.27706728,-5.3448712e-38,-6.6231650e-47,-9.8066500,-2.1467845e-50
0.029253000,0.029253000,0.029253000,0.029253000,0.029253000,0.029253000,0.029253000,0.029253000,0.029253000,1.6438863e-06,-0.0041124027,2.6598360,3.8303861e-34,-0.28687393,-5.3448712e-38,8.0225624e-48,-9.8066500,-4.2819060e-50
0.030253000,0.030253000,0.030253000,0.030253000,0.030253000,0.030253000,0.030253000,0.030253000,0.030253000,1.6438863e-06,-0.0044041800,2.6598360,3.8303861e-34,-0.29668058,-5.3448712e-38,-6.9521333e-47,-9.8066500,4.2718764e-50
0.031253000,0.031253000,0.031253000,0.031253000,0.031253000,0.031253000,0.031253000,0.031253000,0.031253000,1.6438863e-06,-0.0047057639,2.6598360,3.8303861e-34,-0.30648723,-5.3448712e-38,9.4634990e-48,-9.8066500,-4.2793667e-50
0.032253000,0.032253000,0.032253000,0.032253000,0.032253000,0.032253000,0.032253000,0.032253000,0.032253000,1.6438863e-06,-0.0050171545,2.6598360,3.8303861e-34,-0.31629388,-5.3448712e-38,1.9202157e-47,-9.8066500,4.2736134e-50
0.033253000,0.033253000,0.033253000,0.033253000,0.033253000,0.033253000,0.033253000,0.033253000,0.033253000,1.6438863e-06,-0.0053383517,2.6598360,3.8303861e-34,-0.32610053,-5.3448712e-38,-6.6703629e-47,-9.8066500,-4.2788311e-50
0.034253000,0.034253000,0.034253000,0.034253000,0.034253000,0.034253000,0.034253000,0.034253000,0.034253000,1.6438863e-06,-0.0056693555,2.6598360,3.8303861e-34,-0.33590718,-5.3448712e-38,1.2790594e-47,-9.8066500,-1.5576461e-53
0.035253000,0.035253000,0.035253000,0.035253000,0.035253000,0.035253000,0.035253000,0.035253000,0.035253000,1.6438863e-06,-0.0060101660,2.6598360,3.8303861e-34,-0.34571383,-5.3448712e-38,9.2820213e-47,-9.8066500,-8.5020247e-54
0.036253000,0.036253000,0.036253000,0.036253000,0.036253000,0.036253000,0.036253000,0.036253000,0.036253000,1.6438863e-06,-0.0063607832,2.6598360,3.8303861e-34,-0.35552048,-5.3448712e-38,3.1231721e-47,-9.8066500,-2.2962892e-53
0.037253000,0.037253000,0.037253000,0.037253000,0.037253000,0.037253000,0.037253000,0.037253000,0.037253000,1.6438863e-06,-0.0067212070,2.6598360,3.8303861e-34,-0.36532713,-5.3448712e-38,3.0608897e-47,-9.8066500,-2.1433925e-53
0.038253000,0.038253000,0.038253000,0.038253000,0.038253000,0.038253000,0.038253000,0.038253000,0.038253000,1.6438863e-06,-0.0070914375,2.6598360,3.8303861e-34,-0.37513378,-5.3448712e-38,-7.4969601e-47,-9.8066500,-4.2773739e-50
0.039253000,0.039253000,0.039253000,0.039253000,0.039253000,0.039253000,0.039253000,0.039253000,0.039253000,1.6438863e-06,-0.0074714746,2.6598360,3.8303861e-34,-0.38494043,-5.3448712e-38,6.6085630e-48,-9.8066500,4.2758985e-50
0.040253000,0.040253000,0.040253000,0.040253000,0.040253000,0.040253000,0.040253000,0.040253000,0.040253000,1.6438863e-06,-0.0078613183,2.6598360,3.8303861e-34,-0.39474708,-5.3448712e-38,7.7188163e-47,-9.8066500,-4.2758588e-50
0.041253000,0.041253000,0.041253000,0.041253000,0.041253000,0.041253000,0.041253000,0.041253000,0.041253000,1.6438863e-06,-0.0082609687,2.6598360,3.8303861e-34,-0.40455373,-5.3448712e-38,8.7971868e-48,-9.8066500,4.2758235e-50
0.042253000,0.042253000,0.042253000,0.042253000,0.042253000,0.042253000,0.042253000,0.042253000,0.042253000,1.6438863e-06,-0.0086704258,2.6598360,3.8303861e-34,-0.41436038,-5.3448712e-38,4.6098022e-48,-9.8066500,-3.2298642e-54
0.043253000,0.043253000,0.043253000,0.043253000,0.043253000,0.043253000,0.043253000,0.043253000,0.043253000,1.6438863e-06,-0.0090896895,2.6598360,3.8303861e-34,-0.42416703,-5.3448712e-38,-5.6679169e-47,-9.8066500,-1.9401243e-53
0.044253000,0.044253000,0.044253000,0.044253000,0.044253000,0.044253000,0.044253000,0.044253000,0.044253000,1.6450658e-06,-0.0095186873,2.6598360,1.7692436e-06,-0.43386482,9.9362350e-06,0.0011794947,-9.7340779,0.0066241504
0.045253000,0.045253000,0.045253000,0.045253000,0.045253000,0.045253000,0.045253000,0.045253000,0.045253000,1.6474363e-06,-0.0099573814,2.6598360,2.9659390e-06,-0.44354234,2.0057005e-05,0.0011909613,-9.6963689,0.0089552061
0.046253000,0.046253000,0.046253000,0.046253000,0.046253000,0.046253000,0.046253000,0.046253000,0.046253000,1.6496401e-06,-0.010405744,2.6598360,2.1204731e-06,-0.45319718,2.0400636e-05,-0.00016665542,-9.6686860,0.0032141074
0.047253000,0.047253000,0.047253000,0.047253000,0.047253000,0.047253000,0.047253000,0.047253000,0.047253000,1.6518437e-06,-0.010863760,2.6598360,2.2035331e-06,-0.46284250,2.4195831e-05,-1.7373359e-07,-9.6531053,0.0036014132
0.048253000,0.048253000,0.048253000,0.048253000,0.048253000,0.048253000,0.048253000,0.048253000,0.048253000,1.6514661e-06,-0.011331405,2.6598361,-1.6681700e-06,-0.47245990,2.4348767e-05,-0.0025811855,-9.6293037,0.0013022958
0.049253000,0.049253000,0.049253000,0.049253000,0.049253000,0.049253000,0.049253000,0.049253000,0.049253000,1.6508164e-06,-0.011808654,2.6598361,-7.8576663e-07,-0.48205088,3.0732701e-05,-0.00027212827,-9.6037537,0.0046898523
0.050253000,0.050253000,0.050253000,0.050253000,0.050253000,0.050253000,0.050253000,0.050253000,0.050253000,1.6516303e-06,-0.012295474,2.6598361,1.5456390e-06,-0.49160452,3.3778585e-05,0.0014635455,-9.5703461,0.0035935650
0.051253000,0.051253000,0.051253000,0.051253000,0.051253000,0.051253000,0.051253000,0.051253000,0.051253000,1.6546376e-06,-0.012791819,2.6598362,4.1040700e-06,-0.50110880,4.1918261e-05,0.0021934337,-9.5263031,0.0066238443
0.052253000,0.052253000,0.052253000,0.052253000,0.052253000,0.052253000,0.052253000,0.052253000,0.052253000,1.6591445e-06,-0.013297641,2.6598362,5.2566435e-06,-0.51055935,4.3328477e-05,0.0014995213,-9.4757971,0.0031474210
0.053253000,0.053253000,0.053253000,0.053253000,0.053253000,0.053253000,0.053253000,0.053253000,0.053253000,1.6649982e-06,-0.013812878,2.6598363,6.5271849e-06,-0.51994549,3.9284522e-05,0.0013468856,-9.4160287,-0.0016478042
0.054253000,0.054253000,0.054253000,0.054253000,0.054253000,0.054253000,0.054253000,0.054253000,0.054253000,1.6724804e-06,-0.014337468,2.6598363,8.2963262e-06,-0.52926609,4.0391994e-05,0.0016284403,-9.3524082,0.00018766029
0.055253000,0.055253000,0.055253000,0.055253000,0.055253000,0.055253000,0.055253000,0.055253000,0.055253000,1.6793470e-06,-0.014871335,2.6598363,6.5589153e-06,-0.53850541,4.5872108e-05,-0.00061536565,-9.2770183,0.0037140084
0.056253000,0.056253000,0.056253000,0.056253000,0.056253000,0.056253000,0.056253000,0.056253000,0.056253000,1.6706793e-06,-0.015414386,2.6598364,-1.6434886e-05,-0.54764337,5.2381097e-05,-0.015534257,-9.1843092,0.0055745607
0.057253000,0.057253000,0.057253000,0.057253000,0.057253000,0.057253000,0.057253000,0.057253000,0.057253000,1.6572005e-06,-0.015966514,2.6598364,-1.5884359e-05,-0.55666613,5.9147449e-05,-0.0048111973,-9.0766076,0.0063651851
0.058253000,0.058253000,0.058253000,0.058253000,0.058253000,0.058253000,0.058253000,0.058253000,0.058253000,1.6435908e-06,-0.016527621,2.6598365,-1.3674994e-05,-0.56559620,5.7011780e-05,-0.00013071512,-8.9789188,0.00069272759
0.059253000,0.059253000,0.059253000,0.059253000,0.059253000,0.059253000,0.059253000,0.059253000,0.059253000,1.6338383e-06,-0.017097587,2.6598366,-7.8241055e-06,-0.57439603,5.3631975e-05,0.0038567216,-8.8595251,-0.0020293695
0.060253000,0.060253000,0.060253000,0.060253000,0.060253000,0.060253000,0.060253000,0.060253000,0.060253000,1.6325099e-06,-0.017676274,2.6598366,2.8834917e-06,-0.58304682,5.0958370e-05,0.0084233474,-8.7203701,-0.0024683964
0.061253000,0.061253000,0.061253000,0.061253000,0.061253000,0.061253000,0.061253000,0.061253000,0.061253000,1.6380486e-06,-0.018263537,2.6598367,8.9720802e-06,-0.59155104,5.2568266e-05,0.0068668045,-8.5762706,0.00023790518
0.062253000,0.062253000,0.062253000,0.062253000,0.062253000,0.062253000,0.062253000,0.062253000,0.062253000,1.6486482e-06,-0.018859211,2.6598367,1.3130216e-05,-0.59987957,5.2879230e-05,0.0050613654,-8.4111113,0.00027001895
